file,v2,v3,v4,v5,v7,v8,v9,v10,age,gender,hhi,ethnicity,hispanic,political_party,region,zip,device_type,education,consent,q98,intro,crt1,crt2,crt3,crt4,crt5,crt6,crt7,crt_seen,pk_inst,pk_1,pk_1_1,pk_1_2,pk_1_3,pk_1_4,pk_2,pk_2_rt_1,pk_2_rt_2,pk_2_rt_3,pk_2_rt_4,pk_3,pk_3_rt_1,pk_3_rt_2,pk_3_rt_3,pk_3_rt_4,pk_4,pk_4_rt_1,pk_4_rt_2,pk_4_rt_3,pk_4_rt_4,pk_5,pk_5_rt_1,pk_5_rt_2,pk_5_rt_3,pk_5_rt_4,v66,v67,gender_text,v69,income,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_6_text,climate_risk_1,political_position,political_position_text,political_preference,social_conserv,econ_conserv,_vote,_vote_1,imp_accurate,imp_surprising,imp_intersting,imp_politics,imp_funny,time,lucidtime,comment
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:47,1,,,,,,,,,,,4,1,1,8,10,20,1,8,emily,9,2,1,1,3.119,3.119,3.7720001,1,1,1.796,1.796,2.4979999,1,0,3.503,3.503,4.2140002,1,1,2.5899999,2.5899999,3.5510001,1,0,2.1370001,2.1370001,3.1400001,1,26,2,,4,6,1,,,,,,,8,1,,2,2,2,1,0,5,1,5,1,3,15,15,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:48,1,,,,,,,,,,,4,1,1,8,50,40,1,7,june,9,3,1,0,9.1990004,9.1990004,10.008,1,1,0.20900001,4.0869999,6.0409999,2,1,9.1160002,9.1160002,9.9870005,1,1,8.3590002,8.3590002,9.1820002,1,0,8.0299997,8.0299997,8.875,1,38,2,,4,9,1,,,,,,,5,2,,6,4,4,2,100,5,4,5,5,4,10 min,i dont know,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:57,1,,,,,,,,,,,4,1,1,8,50,20,2,8,June,0,2,1,0,8.5749998,8.5749998,9.7110004,1,1,6.4629998,6.4629998,7.5159998,1,0,5.8499999,5.8499999,7.0879998,1,1,5.4250002,5.4250002,8.6660004,1,0,8.6149998,8.6149998,10.023,1,69,2,,4,5,1,,,,,,,2,3,,4,3,3,1,53,3,3,4,3,5,20 minutes,About 20 minutes.,It was interesting and different.
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 9:02,1,,,,,,,,,,,4,1,1,8,50,20,third,7,Emily,27,3,1,,0,0,10.123,0,0,8.6990004,8.6990004,9.8149996,1,,0,0,10.123,0,1,0.097000003,0.097000003,10.019,1,,0,0,10.123,0,29,1,,6,10,1,,,,,,,10,2,,6,5,5,2,100,5,4,5,5,4,10 minutes,10 minutes,This was good......
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 9:40,1,,,,,,,,,,,4,1,1,40,5020,20,SECOND,7,JUN,3,1,1,,0,0,10.108,0,,0,0,10.005,0,,0,0,10.105,0,1,0.074000001,8.849,10.006,2,0,7.869,7.869,10.006,1,42,1,,6,10,1,,,,,,,,1,,5,3,4,2,40,2,2,3,3,3,30 MINIT,5 DAY,NO
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:56,1,,,,,,,,,,,4,1,1,8,10,20,2,8,June,27,3,1,1,6.0949998,6.0949998,8.3610001,1,1,3.552,3.552,5.0120001,1,0,8.1379995,8.1379995,9.2849998,1,1,5.6459999,5.6459999,6.848,1,,0,0,10.011,0,68,2,,3,5,1,,,,,,,9,2,,6,5,5,2,100,5,1,5,5,3,15 minutes,10 minutes,it was different than most of the surveys I take
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:57,1,,,,,,,,,,,4,1,1,8,10,10,1ST,7,JUNE,18,3,1,1,4.6869998,4.6869998,5.7620001,1,0,2.6889999,3.5439999,5.0890002,2,0,5.007,5.007,6.0170002,1,1,7.0809999,7.0809999,8.0760002,1,1,4.9879999,4.9879999,6.2680001,1,65,1,,4,7,1,,,,,,,10,3,,3,2,2,1,0,5,5,5,5,1,12,NO,NO
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 9:04,1,,,,,,,,,,,4,1,1,8,5,20,second,8,June,9,3,1,1,4.217,4.217,7.7150002,1,0,3.7820001,3.7820001,4.6750002,1,0,4.7950001,4.7950001,6.027,1,1,2.9219999,2.9219999,4.915,1,0,9.3400002,9.6750002,10.025,2,37,2,,5,9,1,,,,,,,8,2,,5,4,4,2,68,1,3,3,2,2,20,20,strange
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:55,1,,,,,,,,,,,4,1,1,8,50,20,2nd,7,june,3,3,1,1,6.4949999,6.4949999,7.6420002,1,1,2.6930001,2.6930001,3.632,1,0,4.1690001,4.1690001,5.1849999,1,1,6.9450002,6.9450002,8.1070004,1,1,9.6680002,9.6680002,10.004,1,57,2,,2,6,1,,,,,,,5,2,,6,5,5,2,100,5,2,5,2,5,18 mins,15-20,"I liked the memory part. I know i got some wrong. But, i had serve head trauma back in 2003 and memory isn't what it used to be."
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:51,1,,,,,,,,,,,4,1,1,8,10,39,2,8,emily,27,1,1,1,3.408,3.408,4.4109998,1,1,2.6789999,2.6789999,3.8180001,1,1,3.595,5.743,6.6469998,2,1,5.7059999,5.7059999,6.724,1,1,3.181,3.181,4.1149998,1,60,2,,5,8,1,,,,,,,6,3,,4,1,4,3,50,5,2,4,3,3,20,no,my brain hurts :)
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:56,1,,,,,,,,,,,4,1,1,8,10,20,1,8,June,3,3,1,1,5.526,5.526,6.8200002,1,1,6.257,6.257,7.3189998,1,1,3.859,3.859,5.1760001,1,1,5.869,5.869,10.106,1,1,0.097999997,4.3080001,6.0869999,2,43,2,,5,10,1,,,,,,,10,3,,3,2,2,1,0,5,1,5,5,1,4 min,No,
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:54,1,,,,,,,,,,,4,1,1,8,10,20,second,8,Emily,27,3,1,0,3.6819999,6.02,6.5510001,3,1,0.17900001,2.398,2.648,3,1,6.8759999,7.3990002,7.8280001,2,0,3.191,4.3600001,4.6430001,3,0,1.641,2.0610001,2.319,2,33,7,,5,6,,,,1,,,,,3,,4,3,3,4,,3,3,3,3,3,na,na,na
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:56,1,,,,,,,,,,,4,1,1,4,10,39,1st,8,may,0,3,1,1,3.177,3.177,4.1789999,1,1,2.642,2.642,3.8629999,1,1,5.1129999,5.9790001,7.342,2,1,3.6989999,3.6989999,4.6360002,1,1,3.872,3.872,5.2010002,1,67,1,,3,7,1,,,,,,,1,2,,5,5,5,2,100,4,2,3,3,2,18 minutes,12,none today
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 9:09,1,,,,,,,,,,,4,1,1,4,50,39,2nd,8,Emily,3,1,1,0,6.7199998,6.7199998,8.0459995,1,1,3.4990001,3.4990001,4.993,1,0,6.7670002,6.7670002,7.6939998,1,1,4.4889998,4.4889998,6.8379998,1,0,5.6669998,5.6669998,6.5739999,1,21,2,,2,1,,,,1,,,,3,3,,3,3,3,4,50,4,3,5,3,4,25,12 minutes,No
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:50,1,,,,,,,,,,,4,1,1,4,10,39,2,8,emily,0,3,1,1,3.3410001,3.3410001,4.5279999,1,1,2.313,2.313,3.881,1,0,4.9980001,4.9980001,6.1599998,1,1,3.0710001,3.0710001,4.5679998,1,1,6.4109998,6.4109998,7.7820001,1,62,1,,5,9,1,,,,,,,10,2,,4,3,5,2,50,5,2,5,4,3,30,15,"I felt under pressure to do things quickly, more so than accurately"
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:53,1,,,,,,,,,,,4,1,1,8,50,20,2,7,Emily,9,3,1,0,4.2930002,4.2930002,6.0760002,1,0,4.2119999,4.2119999,5.013,1,0,3.2550001,3.2550001,4.198,1,1,2.802,2.802,3.75,1,0,4.1880002,4.1880002,5,1,29,2,,3,5,1,,,,,,,8,3,,3,3,3,1,20,5,3,4,3,3,10 minutes,no,none
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:54,1,,,,,,,,,,,4,1,1,8,500,80,1,7,Emily,9,3,1,1,4.71,5.619,6.5650001,2,1,2.4630001,3.2060001,4.8790002,2,0,2.984,2.984,4.085,1,1,4.3319998,4.3319998,5.8860002,1,1,8.1140003,9.0780001,9.9160004,2,58,2,,4,4,1,,,,,,,4,2,,4,4,4,2,100,5,1,5,4,3,15 minutes,15 to 20 minutes,N/A
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:49,1,,,,,,,,,,,4,1,1,8,50,120,1,7,June,16,2,1,0,3.1570001,3.1570001,4.1129999,1,1,0.89099997,0.89099997,1.325,1,1,2.7969999,3.339,4.006,2,1,1.5369999,1.5369999,3.5680001,1,0,2.7720001,2.7720001,3.4679999,1,41,2,,5,8,1,,,,,,,6,2,,6,5,5,2,100,1,1,3,1,3,20,No,No
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:54,1,,,,,,,,,,,4,1,1,8,10,20,1,8,emily,9,2,1,1,3.4790001,3.4790001,4.2690001,1,0,3.1719999,3.1719999,10.076,1,0,3.8080001,3.8080001,4.8000002,1,1,3.2679999,4,4.473,2,1,5.4229999,5.4229999,6.5539999,1,53,1,,5,9,1,,,,,,,10,1,,3,2,2,1,0,5,2,4,1,2,5,no,none
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:51,1,,,,,,,,,,,4,1,1,8,50,20,1,8,May,27,3,1,1,3.1949999,3.1949999,4.0710001,1,0,6.9070001,6.9070001,10.009,1,0,3.4200001,3.4200001,5.2290001,1,1,4.1500001,4.1500001,5.461,1,1,2.997,2.997,3.9300001,1,32,2,,5,10,1,,,,,,,10,1,,3,2,3,1,0,5,1,2,1,2,30,20,No
2,Default Response Set,Anonymous,,,0,1/9/2020 8:44,1/9/2020 8:51,1,,,,,,,,,,,4,1,1,20,50,20,1,8,emily,9,3,1,,0,0,10.131,0,0,0.148,0.148,1.117,1,1,4.2010002,4.2010002,5.1290002,1,1,2.3599999,2.3599999,3.2409999,1,0,4.1999998,4.1999998,4.9910002,1,45,2,,6,8,1,,,,,,,10,1,,1,1,3,1,0,5,3,4,4,4,15 min,15,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 9:01,1,,,,,,,,,,,4,1,1,48,50,20,first,8,Emily,27,3,1,1,6.599,6.599,7.704,1,1,3,3,4.3249998,1,0,6.0710001,6.0710001,7.4099998,1,1,4.5570002,4.5570002,6.3930001,1,0,8.9949999,8.9949999,10.032,1,66,2,,6,10,1,,,,,,,4,2,,4,4,4,2,51,5,1,5,2,2,5 minutes,no,it was interesting
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 9:13,1,,,,,,,,,,,4,1,1,4,50,25,1,7,JUNE,3,3,1,1,3.0179999,7.3299999,8.0270004,2,0,5.8249998,5.8249998,6.5890002,1,1,4.0430002,4.0430002,4.8829999,1,,0,0,11.97,0,,0,0,11.973,0,27,2,,4,6,1,,,,,,,10,1,,2,3,1,6,51,1,1,1,1,1,15 min,15 min,none
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 9:01,1,,,,,,,,,,,4,1,1,8,10,39,second,8,Emily,27,2,1,0,5.427,5.427,6.849,1,1,3.5320001,3.5320001,4.4299998,1,0,7.5180001,7.5180001,8.3380003,1,,0,0,10.113,0,0,6.1859999,6.928,8.6389999,2,19,2,,3,1,1,,,,,,,8,3,,3,2,3,4,1,4,3,4,3,2,20 minutes,around 12 minutes,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:53,1,,,,,,,,,,,4,1,1,8,50,20,1st,8,Emily,27,3,1,1,4.4710002,6.7849998,7.8130002,2,1,3.474,3.474,4.5050001,1,1,5.3140001,5.3140001,6.217,1,1,5.3319998,5.3319998,7.217,1,0,4.5489998,4.5489998,5.381,1,62,2,,2,8,1,,,,,,,5,3,,4,3,3,3,72,5,3,4,2,5,15 minutes,15 minutes,it is a little odd
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:55,1,,,,,,,,,,,4,1,1,8,50,20,2,7,Emily,27,3,1,1,7.9260001,7.9260001,9.1599998,1,1,5.7490001,5.7490001,6.9949999,1,0,5.9169998,5.9169998,7.836,1,1,6.888,6.888,8.7840004,1,,0,0,10.007,0,55,2,,3,7,1,,,,,,,5,3,,4,3,3,2,90,5,1,4,1,4,dont know,12,none
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:57,1,,,,,,,,,,,4,1,1,8,10,20,FIRST,8,JUNE,0,3,1,1,4.6630001,4.6630001,5.7690001,1,1,6.256,9.651,10.008,2,0,8.316,8.316,10.107,1,1,5.6160002,5.6160002,7.5879998,1,0,8.8730001,8.8730001,10.009,1,67,1,,3,8,1,,,,,,,10,2,,6,5,5,1,0,5,1,4,3,4,6 MINUTES,NO,NO
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:51,1,,,,,,,,,,,4,1,1,48,10,20,1,7,emily,12,1,1,1,6.6290002,6.6290002,7.4250002,1,1,2.7539999,5.2340002,8.2700005,2,1,6.4790001,6.4790001,7.5380001,1,0,5.948,5.948,7.1339998,1,0,3.2190001,3.2190001,4.4439998,1,64,2,,4,6,1,,,,,,,10,1,,2,2,1,1,0,5,1,1,1,1,10,15,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 9:04,1,,,,,,,,,,,4,1,1,97,98,97,999,99,98,100,2,1,0,3.9419999,4.0609999,5.5009999,3,1,3.8399999,3.8399999,5.7659998,1,1,5.158,5.158,8.8660002,1,0,9.4259996,9.5690002,10.01,3,,0,0,0.23199999,0,50,1,,6,10,1,,,,,,,10,1,,1,3,3,1,0,5,5,5,5,5,5,7,"No,thank's"
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:50,1,,,,,,,,,,,4,1,1,48,30,10,1,7,june,3,3,1,0,2.414,2.414,3.5090001,1,0,3.839,3.839,4.7719998,1,1,3.1719999,3.1719999,3.858,1,1,3.6889999,3.6889999,4.3829999,1,0,6.2189999,6.2189999,6.993,1,47,2,,5,6,,1,,,,,,10,1,,2,3,3,1,0,5,3,5,5,5,15,no,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:52,1,,,,,,,,,,,4,1,1,8,10,20,second,8,emily,27,2,1,1,3.302,6.079,6.8499999,2,1,2.4630001,2.4630001,3.3499999,1,0,3.6429999,3.6429999,4.4320002,1,1,4.2540002,4.2540002,5.3379998,1,1,5.9949999,5.9949999,6.8979998,1,40,1,,6,6,,,,1,,,,7,3,,3,3,3,1,69,3,3,3,3,3,10 minutes,,
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:49,1,,,,,,,,,,,4,1,1,4,50,39,2,8,emily,27,1,1,1,2.8,2.8,3.4289999,1,1,2.3840001,2.3840001,2.984,1,0,2.4519999,2.4519999,3.0350001,1,1,1.6390001,1.6390001,2.2880001,1,1,2.5999999,2.5999999,3.2449999,1,47,1,,6,9,1,,,,,,,1,2,,5,3,5,2,92,5,3,5,4,4,10,15,fun
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 9:06,1,,,,,,,,,,,4,1,1,8,50,20,1,7,june,9,3,1,,0,0,10.032,0,,0,0,0.72299999,0,,0,0,10.015,0,1,7.4130001,7.4130001,8.2489996,1,1,7.7969999,7.7969999,9.2290001,1,49,2,,5,1,1,,,,,,,3,2,,6,5,5,2,50,5,3,5,4,3,10,15,thought it was going to be about music
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:53,1,,,,,,,,,,,4,1,1,8,5,20,first,7,may,9,3,1,0,4.8460002,4.8460002,5.5479999,1,0,4.7969999,5.5120001,9.375,2,1,5.79,5.79,6.5999999,1,,0,0,10.006,0,0,0.435,0.435,4.2309999,1,64,2,,6,8,1,,,,,,,8,2,,6,5,5,2,100,5,2,5,5,2,10,10,very different than any other survey I have taken...the timed part was hard but the cube configurations were interesting
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:58,1,,,,,,,,,,,4,1,1,8,50,20,1,8,Emily,6,3,1,1,5.2800002,7.513,8.4809999,2,1,4.9879999,4.9879999,6.0570002,1,0,6.02,6.02,7.5219998,1,1,3.0639999,3.0639999,4.4120002,1,0,4.9380002,4.9380002,5.9710002,1,72,2,,3,7,1,,,,,,,7,3,,4,3,4,2,57,4,3,4,1,3,10 minutes?,about 10 minutes,Parts were more difficult than I thought.
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:53,1,,,,,,,,,,,4,1,1,8,5020,20,1st,7,June,9,3,1,0,3.289,3.289,5.348,1,0,3.168,3.168,4.256,1,0,3.5139999,3.5139999,4.3969998,1,0,3.891,3.891,4.9790001,1,0,4.48,4.48,5.5479999,1,33,2,,4,4,1,,,,,,,9,3,,4,3,3,5,1,5,3,4,3,2,10 min.,12 minutes,quick and easy
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 9:00,1,,,,,,,,,,,4,1,1,8,50,20,1,8,Emily,27,1,1,1,5.7849998,5.7849998,6.6729999,1,0,3.319,3.319,4.098,1,0,7.928,7.928,9.0609999,1,1,6.7690001,6.7690001,8.1059999,1,0,8.1739998,8.1739998,9.2559996,1,44,2,,5,5,1,,,,,,,9,1,,3,2,2,1,0,5,3,5,5,4,10 min,15 min,It was weird that I would answer about the pattern and it would say I was right.  Then on the next screen it would say that my answer was not quite right.  It can't be both.
2,Default Response Set,Anonymous,,,0,1/9/2020 8:44,1/9/2020 9:03,1,,,,,,,,,,,4,1,1,8,10,39,second,8,June,27,2,1,1,8.2360001,8.2360001,9.9949999,1,1,4.7800002,4.7800002,7.9130001,1,,0,0,10.005,0,1,9.5229998,9.5229998,10.005,1,,0,0,10.01,0,55,6,Human,3,4,,,,,,1,Human,0,3,,4,4,4,2,100,4,2,3,4,5,15,15,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:52,1,,,,,,,,,,,4,1,1,8,5039,39,1st,8,june,27,3,1,1,3.3310001,3.3310001,4.506,1,1,2.9649999,2.9649999,4.3730001,1,1,3.885,3.885,5.717,1,1,4.7280002,4.7280002,5.9250002,1,1,2.7679999,2.7679999,4.0840001,1,68,1,,8,5,1,,,,,,,10,3,,3,3,4,1,0,5,1,3,1,2,10 minutes,15 minutes,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:52,1,,,,,,,,,,,4,1,1,8,50,20,1,7,JUNE,3,3,1,0,4.4130001,4.4130001,5.4990001,1,1,4.6690001,4.6690001,5.4990001,1,1,5.4920001,5.4920001,6.8990002,1,1,5.2519999,5.2519999,6.0029998,1,1,6.8379998,6.8379998,8.3240004,1,47,2,,3,9,1,,,,,,,9,1,,3,3,3,3,14,4,3,3,1,3,10 MINS,10-12 MINS,NO
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 9:02,1,,,,,,,,,,,4,1,1,8,50,20,1,7,June,3,3,1,,0,0,10.014,0,0,3.8010001,3.8010001,6.1440001,1,1,5.4990001,5.4990001,6.3140001,1,1,5.7249999,5.7249999,6.9039998,1,0,7.2210002,7.2210002,8.4399996,1,48,2,,5,6,1,,,,,,,8,2,,4,3,3,2,92,5,5,5,5,4,15,12,No
2,Default Response Set,Anonymous,,,0,1/9/2020 8:43,1/9/2020 8:53,1,,,,,,,,,,,4,1,1,48,50,20,2nd,7,june,12,3,1,0,3.4449999,3.4449999,4.3369999,1,0,3.6370001,8.2299995,9.1680002,3,0,2.8,2.8,3.8340001,1,1,3.322,3.322,4.2150002,1,0,3.2939999,3.2939999,4.1729999,1,61,2,,2,6,1,,,,,,,10,1,,3,3,3,1,0,5,1,4,1,3,20 min,10,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:45,1/9/2020 8:57,1,,,,,,,,,,,4,1,1,8,10,20,1,7,June,3,3,1,1,4.0809999,4.0809999,6.3400002,1,0,6.2280002,6.2280002,7.461,1,0,6.0710001,6.0710001,8.125,1,1,4.7080002,4.7080002,10.107,1,,0,0,0.43799999,0,61,2,,5,6,1,,,,,,,10,3,,3,3,3,3,0,3,2,4,3,4,20,12,
2,Default Response Set,Anonymous,,,0,1/10/2020 12:24,1/10/2020 12:32,1,,,,,,,,,,,5,1,1,68,50,20,1,8,emily,3,3,1,0,2.013,2.013,4,1,1,1.622,1.622,2.2490001,1,0,1.115,1.115,2.211,1,0,0.71899998,0.71899998,1.658,1,0,0.861,0.861,1.756,1,28,2,,6,4,,,,1,,,,9,1,,2,3,3,5,13,4,2,3,4,3,15,no,it is good
2,Default Response Set,Anonymous,,,0,1/10/2020 12:25,1/10/2020 12:43,1,,,,,,,,,,,4,1,1,8,50,20,2,8,emily,3,1,1,0,8.4490004,8.4490004,9.7449999,1,0,5.4029999,5.4029999,6.4439998,1,,0,0,10.127,0,1,4.6869998,4.6869998,6.2800002,1,1,7.0890002,7.0890002,10.034,1,22,2,,2,4,1,,,,,,,10,1,,1,3,3,5,0,5,5,5,5,5,15,10,no
2,Default Response Set,Anonymous,,,0,1/10/2020 12:24,1/10/2020 12:40,1,,,,,,,,,,,5,1,1,8,10,20,1,7,june,9,3,1,1,4.4439998,4.4439998,5.7399998,1,1,2.9630001,2.9630001,4.2680001,1,0,3.7309999,3.7309999,6.7220001,1,1,6.0240002,9.0649996,10.02,2,,0,0,0.44999999,0,53,2,,2,7,1,,,,,,,3,3,,4,4,3,6,68,4,1,4,2,3,15,no,
2,Default Response Set,Anonymous,,,0,1/10/2020 12:25,1/10/2020 12:35,1,,,,,,,,,,,4,1,1,8,50,20,1st,7,june,27,1,1,1,5.4120002,5.4120002,6.8189998,1,1,4.5960002,4.5960002,6.5840001,1,0,8.368,8.368,10.035,1,1,5.7719998,5.7719998,7.1729999,1,0,9.2930002,9.2930002,10.133,1,62,2,,4,7,1,,,,,,,8,2,,5,4,4,2,76,5,2,3,3,2,10,10,no
2,Default Response Set,Anonymous,,,0,1/10/2020 12:25,1/10/2020 12:38,1,,,,,,,,,,,4,1,1,8,50,20,1,8,june,90,3,1,1,4.3520002,4.3520002,6.2550001,1,1,4.8429999,4.8429999,6.48,1,0,7.1339998,7.1339998,9.7229996,1,0,7.1859999,8.8529997,10.008,2,1,6.5890002,9.2460003,10.137,2,61,2,,3,6,1,,,,,,,5,2,,5,3,3,2,50,4,2,3,1,2,15,12,no
2,Default Response Set,Anonymous,,,0,1/10/2020 12:25,1/10/2020 12:45,1,,,,,,,,,,,4,1,1,8,10,20,2,8,emily,3,3,1,,0,0,10.005,0,0,2.2590001,2.2590001,10.112,1,0,7.0190001,7.0190001,10.004,1,1,9.0900002,9.0900002,10.01,1,0,6.9380002,6.9380002,10.014,1,59,1,,3,5,1,,,,,,,10,1,,3,3,3,5,0,5,3,4,2,4,20 minutes,15 minutes,was different
2,Default Response Set,Anonymous,,,0,1/10/2020 12:25,1/10/2020 12:36,1,,,,,,,,,,,4,1,1,48,50,40,2nd,7,June,27,3,1,0,1.7309999,1.7309999,10.107,1,0,4.8340001,4.8340001,7.6389999,1,,0,0,10.106,0,,0.287,0.287,10.107,1,,0,0,10.007,0,40,1,,6,5,1,,,,,,,10,2,,6,5,5,2,100,5,5,5,5,5,15,2,2
2,Default Response Set,Anonymous,,,0,1/10/2020 12:31,1/10/2020 12:56,1,,,,,,,,,,,4,1,1,48,5000,20,2,7,June,9,2,1,,0,0,10.014,0,0,3.223,7.0770001,8.3190002,3,,0,0,10.007,0,,0,0,10.758,0,,9.5509996,9.5509996,10.105,1,38,1,,7,8,1,,,,,,,10,2,,6,1,1,2,100,5,5,5,5,5,15,15,This survey was interesting to me
2,Default Response Set,Anonymous,,,0,1/10/2020 12:33,1/10/2020 12:39,1,,,,,,,,,,,4,1,1,8,50,20,2,8,Emily,9,3,1,0,3.184,3.184,3.9519999,1,1,1.883,1.883,2.747,1,0,2.0350001,2.0350001,2.6199999,1,1,2.2190001,2.2190001,2.8239999,1,1,3.7179999,4.7800002,5.3600001,2,39,1,,7,8,,,,1,,,,7,1,,2,3,3,1,0,2,3,3,4,4,10,no,no
2,Default Response Set,Anonymous,,,0,1/10/2020 12:33,1/10/2020 12:46,1,,,,,,,,,,,4,1,1,8,10,20,1,818,1-May,18,2,1,1,6.9130001,6.9130001,8.3280001,1,1,4.6669998,4.6669998,6.263,1,0,7.414,7.414,8.717,1,1,5.0040002,5.0040002,7.2199998,1,1,8.9230003,8.9230003,10.11,1,68,1,,4,6,1,,,,,,,1,2,,6,5,5,2,100,4,3,4,5,5,15 min,11,"good variety and new style.  I liked it and would do more like this.Thanks,John"
2,Default Response Set,Anonymous,,,0,1/10/2020 15:32,1/10/2020 15:48,1,,,,,,,,,,,4,1,1,8,50,20,first,7,june,27,3,1,1,3.3429999,3.3429999,3.9000001,1,1,2.2190001,2.2190001,2.8659999,1,0,1.997,5.7389998,6.5669999,2,1,4.1669998,4.1669998,4.9380002,1,1,3.063,3.063,3.6730001,1,40,1,,5,7,1,,,,,,,8,1,,2,1,2,1,28,4,4,4,5,5,25,20,none
2,Default Response Set,Anonymous,,,0,1/10/2020 15:33,1/10/2020 15:39,1,,,,,,,,,,,4,1,1,8,20,5,first,7,june,27,3,1,,0,0,10.108,0,,0,0,10.108,0,0,3.0309999,3.0309999,4.1739998,1,1,1.8890001,1.8890001,7.336,1,1,3.0220001,3.0220001,4.1950002,1,39,2,,2,1,,1,,,,,,10,2,,6,5,5,2,97,5,5,5,4,,20,no,no
2,Default Response Set,Anonymous,,,0,1/10/2020 15:33,1/10/2020 15:49,1,,,,,,,,,,,4,1,1,8,50,20,2nd,7,june,idk,3,1,,8.5760002,9.04,10.107,3,,4.1170001,6.1999998,10.01,8,1,2.342,2.342,3.7420001,1,0,0.52899998,0.52899998,1.523,1,0,0.47299999,0.47299999,1.6569999,1,21,1,,2,8,1,,,,,,,8,1,,2,5,5,2,72,1,2,3,4,4,idkidk,idk,idk
2,Default Response Set,Anonymous,,,0,1/10/2020 15:33,1/10/2020 15:43,1,,,,,,,,,,,4,1,1,8,50,20,first,7,june,9,3,1,1,4.1950002,4.1950002,5.0689998,1,1,2.895,2.895,3.987,1,1,5.7579999,5.7579999,6.8720002,1,1,3.902,3.902,5.0100002,1,0,6.0479999,6.0479999,7.1160002,1,37,2,,3,8,1,,,,,,,8,2,,5,4,4,2,100,4,4,5,1,3,12 mintues,15 mintues,none
2,Default Response Set,Anonymous,,,0,1/10/2020 15:33,1/10/2020 15:49,1,,,,,,,,,,,4,1,1,8,50,40,2,7,june,3,2,1,0,6.3200002,6.3200002,8.1260004,1,1,4.1880002,4.1880002,5.7329998,1,0,6.2329998,6.2329998,7.9860001,1,1,7.4770002,7.4770002,8.9809999,1,0,5.3699999,5.3699999,6.7020001,1,55,1,,2,2,,1,,,,,,9,2,,5,4,4,2,98,4,4,4,4,4,15,10,no comment
